TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_1.cf32.jpg,beacon_long,0.8363075547451012,0.07884714942513218,,,0.8792763047451012,0.45629812981728907,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_5.cf32.jpg,beacon_long,0.32527948539199697,0.5001795867353769,,,0.36824823539199697,0.8776305671275338,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_6.cf32.jpg,beacon_short,0.724271697956231,0.2458618092598237,,,0.767240447956231,0.5693912210245295,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_8.cf32.jpg,beacon_short,0.33106198122626124,0.2382702338127923,,,0.37403073122626124,0.5617996455774982,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_9.cf32.jpg,beacon_long,0.3238338614334309,0.0693576801163429,,,0.3668026114334309,0.44680866050849977,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_11.cf32.jpg,beacon_long,0.8341391188072521,0.2990028373890438,,,0.8771078688072521,0.6764538177812007,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_11.cf32.jpg,beacon_long,0.9020834448598571,0.21359761360994017,,,0.9450521948598571,0.5910485940020971,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_14.cf32.jpg,beacon_short,0.8016125797395156,0.5476269332793233,,,0.8445813297395156,0.8711563450440292,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_15.cf32.jpg,beacon_short,0.40840286300954576,0.2249849767804873,,,0.45137161300954576,0.5485143885451932,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_16.cf32.jpg,beacon_short,0.303595126013506,0.3407565023477167,,,0.346563876013506,0.6642859141124225,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_16.cf32.jpg,beacon_short,0.303595126013506,0.34265439620947463,,,0.346563876013506,0.6661838079741805,,
TRAIN,/input/1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_16.cf32.jpg,beacon_partial,0.6404255083593993,0.7905573475843293,,,0.6833942583593993,0.9523220534666822,,
