confidence,precision,recall,fp,tp,fn
0.0,0.060744115413819286,0.9090909090909091,6185,400,40
0.02,0.060744115413819286,0.9090909090909091,6185,400,40
0.04,0.060744115413819286,0.9090909090909091,6185,400,40
0.06,0.060744115413819286,0.9090909090909091,6185,400,40
0.08,0.060744115413819286,0.9090909090909091,6185,400,40
0.1,0.060744115413819286,0.9090909090909091,6185,400,40
0.12,0.060744115413819286,0.9090909090909091,6185,400,40
0.14,0.060744115413819286,0.9090909090909091,6185,400,40
0.16,0.060744115413819286,0.9090909090909091,6185,400,40
0.18,0.060808756460930376,0.9090909090909091,6178,400,40
0.2,0.061218243036424855,0.9090909090909091,6134,400,40
0.22,0.06384,0.908883826879271,5851,399,40
0.24,0.06927083333333334,0.9068181818181819,5361,399,41
0.26,0.08081431215299198,0.891156462585034,4470,393,48
0.28,0.09606879606879606,0.8846153846153846,3679,391,51
0.3,0.11788120024494794,0.873015873015873,2881,385,56
0.32,0.1462100808003078,0.8616780045351474,2219,380,61
0.34,0.17925430210325047,0.8503401360544217,1717,375,66
0.36,0.20275482093663913,0.8344671201814059,1447,368,73
0.38,0.2388963660834455,0.801354401805869,1131,355,88
0.4,0.26287471176018445,0.7720090293453724,959,342,101
0.42,0.2710204081632653,0.7443946188340808,893,332,114
0.44,0.2836495031616983,0.7072072072072072,793,314,130
0.46,0.2875,0.6719101123595506,741,299,146
0.48,0.29061553985872857,0.6486486486486487,703,288,156
0.5,0.2978021978021978,0.6145124716553289,639,271,170
0.52,0.3023255813953488,0.5882352941176471,600,260,182
0.54,0.31684491978609625,0.5448275862068965,511,237,198
0.56,0.3074712643678161,0.4988344988344988,482,214,215
0.58,0.3232963549920761,0.47113163972286376,427,204,229
0.6,0.32554257095158595,0.44724770642201833,404,195,241
0.62,0.32673267326732675,0.37757437070938216,340,165,272
0.64,0.3368421052631579,0.36199095022624433,315,160,282
0.66,0.34834123222748814,0.328125,275,147,301
0.68,0.3393782383419689,0.29571106094808125,255,131,312
0.7000000000000001,0.35195530726256985,0.2863636363636364,232,126,314
0.72,0.3586206896551724,0.23690205011389523,186,104,335
0.74,0.36470588235294116,0.21136363636363636,162,93,347
0.76,0.3620689655172414,0.19004524886877827,148,84,358
0.78,0.35784313725490197,0.16478555304740405,131,73,370
0.8,0.37222222222222223,0.15124153498871332,113,67,376
0.8200000000000001,0.3674698795180723,0.13769751693002258,105,61,382
0.84,0.3819444444444444,0.125,89,55,385
0.86,0.4,0.11363636363636363,75,50,390
0.88,0.37735849056603776,0.09153318077803203,66,40,397
0.9,0.3645833333333333,0.08027522935779817,61,35,401
0.92,0.35365853658536583,0.06666666666666667,53,29,406
0.9400000000000001,0.38235294117647056,0.059496567505720827,42,26,411
0.96,0.38333333333333336,0.05227272727272727,37,23,417
0.98,0.3584905660377358,0.043478260869565216,34,19,418
